,ts_code,symbol,name,area,industry,market,list_date
2534,603200.SH,603200,上海洗霸,上海,环境保护,主板,20170601
2535,603201.SH,603201,常润股份,江苏,汽车配件,主板,20220729
2536,603203.SH,603203,快克股份,江苏,专用机械,主板,20161108
2537,603206.SH,603206,嘉环科技,江苏,软件服务,主板,20220506
2538,603209.SH,603209,兴通股份,福建,水运,主板,20220324
2539,603211.SH,603211,晋拓股份,上海,汽车配件,主板,20220725
2540,603212.SH,603212,赛伍技术,江苏,塑料,主板,20200430
2541,603213.SH,603213,镇洋发展,浙江,化工原料,主板,20211111
2542,603214.SH,603214,爱婴室,上海,百货,主板,20180330
2543,603215.SH,603215,比依股份,浙江,家用电器,主板,20220218
2544,603216.SH,603216,梦天家居,浙江,家居用品,主板,20211215
2545,603217.SH,603217,元利科技,山东,化工原料,主板,20190620
2546,603219.SH,603219,富佳股份,浙江,家用电器,主板,20211122
2547,603220.SH,603220,中贝通信,湖北,通信设备,主板,20181115
2548,603221.SH,603221,爱丽家居,江苏,家居用品,主板,20200323
2549,603222.SH,603222,济民医疗,浙江,医疗保健,主板,20150217
2550,603223.SH,603223,恒通股份,山东,仓储物流,主板,20150630
2551,603226.SH,603226,菲林格尔,上海,家居用品,主板,20170615
2552,603227.SH,603227,雪峰科技,新疆,化工原料,主板,20150515
2553,603232.SH,603232,格尔软件,上海,软件服务,主板,20170421
2554,603235.SH,603235,天新药业,江西,化学制药,主板,20220712
2555,603237.SH,603237,五芳斋,浙江,食品,主板,20220831
2556,603238.SH,603238,诺邦股份,浙江,纺织,主板,20170222
2557,603239.SH,603239,浙江仙通,浙江,汽车配件,主板,20161230
2558,603255.SH,603255,鼎际得,辽宁,化工原料,主板,20220818
2559,603256.SH,603256,宏和科技,上海,玻璃,主板,20190719
2560,603261.SH,603261,立航科技,四川,航空,主板,20220315
2561,603266.SH,603266,天龙股份,浙江,汽车配件,主板,20170110
2562,603268.SH,603268,松发股份,广东,家居用品,主板,20150319
2563,603269.SH,603269,海鸥股份,江苏,机械基件,主板,20170517
2564,603272.SH,603272,联翔股份,浙江,家居用品,主板,20220520
2565,603277.SH,603277,银都股份,浙江,专用机械,主板,20170911
2566,603278.SH,603278,大业股份,山东,钢加工,主板,20171113
2567,603280.SH,603280,南方路机,福建,专用机械,主板,20221108
2568,603286.SH,603286,日盈电子,江苏,汽车配件,主板,20170627
2569,603289.SH,603289,泰瑞机器,浙江,专用机械,主板,20171031
2570,603297.SH,603297,永新光学,浙江,元器件,主板,20180910
2571,603299.SH,603299,苏盐井神,江苏,食品,主板,20151231
2572,603300.SH,603300,华铁应急,浙江,多元金融,主板,20150529
2573,603303.SH,603303,得邦照明,浙江,家用电器,主板,20170330
2574,603306.SH,603306,华懋科技,福建,汽车配件,主板,20140926
2575,603308.SH,603308,应流股份,安徽,机械基件,主板,20140122
2576,603309.SH,603309,维力医疗,广东,医疗保健,主板,20150302
2577,603311.SH,603311,金海高科,浙江,家用电器,主板,20150518
2578,603315.SH,603315,福鞍股份,辽宁,机械基件,主板,20150424
2579,603316.SH,603316,诚邦股份,浙江,建筑工程,主板,20170619
2580,603318.SH,603318,水发燃气,辽宁,供气供热,主板,20150424
2581,603319.SH,603319,湘油泵,湖南,汽车配件,主板,20161130
2582,603320.SH,603320,迪贝电气,浙江,电气设备,主板,20170502
2583,603321.SH,603321,梅轮电梯,浙江,运输设备,主板,20170915
2584,603322.SH,603322,超讯通信,广东,通信设备,主板,20160728
2585,603323.SH,603323,苏农银行,江苏,银行,主板,20161129
2586,603324.SH,603324,盛剑环境,上海,环境保护,主板,20210407
2587,603326.SH,603326,我乐家居,江苏,家居用品,主板,20170616
2588,603328.SH,603328,依顿电子,广东,元器件,主板,20140701
2589,603329.SH,603329,上海雅仕,上海,仓储物流,主板,20171229
2590,603330.SH,603330,天洋新材,上海,塑料,主板,20170213
2591,603331.SH,603331,百达精工,浙江,专用机械,主板,20170705
2592,603332.SH,603332,苏州龙杰,江苏,化纤,主板,20190117
2593,603333.SH,603333,尚纬股份,四川,电气设备,主板,20120507
2594,603335.SH,603335,迪生力,广东,汽车配件,主板,20170620
2595,603336.SH,603336,宏辉果蔬,广东,农业综合,主板,20161124
2596,603337.SH,603337,杰克股份,浙江,纺织机械,主板,20170119
2597,603339.SH,603339,四方科技,江苏,专用机械,主板,20160519
2598,603351.SH,603351,威尔药业,江苏,化学制药,主板,20190130
2599,603353.SH,603353,和顺石油,湖南,石油贸易,主板,20200407
2600,603356.SH,603356,华菱精工,安徽,运输设备,主板,20180124
2601,603358.SH,603358,华达科技,江苏,汽车配件,主板,20170125
2602,603359.SH,603359,东珠生态,江苏,环境保护,主板,20170901
2603,603360.SH,603360,百傲化学,辽宁,农药化肥,主板,20170206
2604,603363.SH,603363,傲农生物,福建,饲料,主板,20170926
2605,603365.SH,603365,水星家纺,上海,纺织,主板,20171120
2606,603366.SH,603366,日出东方,江苏,家用电器,主板,20120521
2607,603367.SH,603367,辰欣药业,山东,化学制药,主板,20170929
2608,603368.SH,603368,柳药集团,广西,医药商业,主板,20141204
2609,603377.SH,603377,东方时尚,北京,汽车服务,主板,20160205
2610,603379.SH,603379,三美股份,浙江,化工原料,主板,20190402
2611,603380.SH,603380,易德龙,江苏,元器件,主板,20170622
2612,603383.SH,603383,顶点软件,福建,软件服务,主板,20170522
2613,603385.SH,603385,惠达卫浴,河北,家居用品,主板,20170405
2614,603386.SH,603386,骏亚科技,广东,元器件,主板,20170912
2615,603388.SH,603388,元成股份,浙江,建筑工程,主板,20170324
2616,603389.SH,603389,亚振家居,江苏,家居用品,主板,20161215
2617,603390.SH,603390,通达电气,广东,汽车配件,主板,20191125
2618,603396.SH,603396,金辰股份,辽宁,专用机械,主板,20171018
2619,603398.SH,603398,沐邦高科,江西,文教休闲,主板,20151209
2620,603399.SH,603399,吉翔股份,辽宁,小金属,主板,20120824
2621,603408.SH,603408,建霖家居,福建,家居用品,主板,20200730
2622,603421.SH,603421,鼎信通讯,山东,通信设备,主板,20161011
2623,603439.SH,603439,贵州三力,贵州,中成药,主板,20200428
2624,603458.SH,603458,勘设股份,贵州,建筑工程,主板,20170809
2625,603477.SH,603477,巨星农牧,四川,农业综合,主板,20171218
2626,603488.SH,603488,展鹏科技,江苏,运输设备,主板,20170516
2627,603496.SH,603496,恒为科技,上海,IT设备,主板,20170607
2628,603499.SH,603499,翔港科技,上海,广告包装,主板,20171016
2629,603500.SH,603500,祥和实业,浙江,运输设备,主板,20170904
2630,603506.SH,603506,南都物业,浙江,房产服务,主板,20180201
2631,603507.SH,603507,振江股份,江苏,电气设备,主板,20171106
2632,603511.SH,603511,爱慕股份,北京,服饰,主板,20210531
2633,603516.SH,603516,淳中科技,北京,通信设备,主板,20180202
2634,603518.SH,603518,锦泓集团,江苏,服饰,主板,20141203
2635,603519.SH,603519,立霸股份,江苏,家用电器,主板,20150319
2636,603527.SH,603527,众源新材,安徽,铜,主板,20170907
2637,603528.SH,603528,多伦科技,江苏,软件服务,主板,20160503
2638,603530.SH,603530,神马电力,江苏,电气设备,主板,20190805
2639,603535.SH,603535,嘉诚国际,广东,仓储物流,主板,20170808
2640,603536.SH,603536,惠发食品,山东,食品,主板,20170613
2641,603538.SH,603538,美诺华,浙江,化学制药,主板,20170407
2642,603551.SH,603551,奥普家居,浙江,家居用品,主板,20200115
2643,603555.SH,603555,贵人鸟,福建,服饰,主板,20140124
2644,603557.SH,603557,ST起步,浙江,服饰,主板,20170818
2645,603558.SH,603558,健盛集团,浙江,纺织,主板,20150127
2646,603559.SH,603559,中通国脉,吉林,通信设备,主板,20161202
2647,603566.SH,603566,普莱柯,河南,农业综合,主板,20150518
2648,603567.SH,603567,珍宝岛,黑龙江,中成药,主板,20150424
2649,603569.SH,603569,长久物流,北京,仓储物流,主板,20160810
2650,603577.SH,603577,汇金通,山东,电气设备,主板,20161222
2651,603578.SH,603578,三星新材,浙江,玻璃,主板,20170306
2652,603579.SH,603579,荣泰健康,上海,家用电器,主板,20170111
2653,603580.SH,603580,艾艾精工,上海,塑料,主板,20170525
2654,603585.SH,603585,苏利股份,江苏,农药化肥,主板,20161214
2655,603586.SH,603586,金麒麟,山东,汽车配件,主板,20170406
2656,603590.SH,603590,康辰药业,北京,生物制药,主板,20180827
2657,603595.SH,603595,东尼电子,浙江,元器件,主板,20170712
2658,603598.SH,603598,引力传媒,北京,影视音像,主板,20150527
2659,603600.SH,603600,永艺股份,浙江,家居用品,主板,20150123
2660,603602.SH,603602,纵横通信,浙江,通信设备,主板,20170810
2661,603603.SH,603603,*ST博天,北京,环境保护,主板,20170217
2662,603607.SH,603607,京华激光,浙江,造纸,主板,20171025
2663,603608.SH,603608,天创时尚,广东,服饰,主板,20160218
2664,603611.SH,603611,诺力股份,浙江,运输设备,主板,20150128
2665,603612.SH,603612,索通发展,山东,矿物制品,主板,20170718
2666,603615.SH,603615,茶花股份,福建,家居用品,主板,20170213
2667,603616.SH,603616,韩建河山,北京,水泥,主板,20150611
2668,603617.SH,603617,君禾股份,浙江,机械基件,主板,20170703
2669,603618.SH,603618,杭电股份,浙江,电气设备,主板,20150217
2670,603619.SH,603619,中曼石油,上海,石油开采,主板,20171117
2671,603628.SH,603628,清源股份,福建,电气设备,主板,20170112
2672,603629.SH,603629,利通电子,江苏,元器件,主板,20181224
2673,603630.SH,603630,拉芳家化,广东,日用化工,主板,20170313
2674,603633.SH,603633,徕木股份,上海,元器件,主板,20161117
2675,603636.SH,603636,南威软件,福建,软件服务,主板,20141230
2676,603637.SH,603637,镇海股份,浙江,建筑工程,主板,20170208
2677,603639.SH,603639,海利尔,山东,农药化肥,主板,20170112
2678,603648.SH,603648,畅联股份,上海,仓储物流,主板,20170913
2679,603655.SH,603655,朗博科技,江苏,汽车配件,主板,20171229
2680,603656.SH,603656,泰禾智能,安徽,专用机械,主板,20170321
2681,603657.SH,603657,春光科技,浙江,家用电器,主板,20180730
2682,603658.SH,603658,安图生物,河南,医疗保健,主板,20160901
2683,603660.SH,603660,苏州科达,江苏,通信设备,主板,20161201
2684,603661.SH,603661,恒林股份,浙江,家居用品,主板,20171121
2685,603662.SH,603662,柯力传感,浙江,电器仪表,主板,20190806
2686,603663.SH,603663,三祥新材,福建,小金属,主板,20160801
2687,603665.SH,603665,康隆达,浙江,纺织,主板,20170313
2688,603667.SH,603667,五洲新春,浙江,机械基件,主板,20161025
2689,603668.SH,603668,天马科技,福建,饲料,主板,20170117
2690,603669.SH,603669,灵康药业,西藏,化学制药,主板,20150528
2691,603676.SH,603676,卫信康,西藏,化学制药,主板,20170721
2692,603677.SH,603677,奇精机械,浙江,家用电器,主板,20170206
2693,603679.SH,603679,华体科技,四川,电气设备,主板,20170621
2694,603680.SH,603680,今创集团,江苏,运输设备,主板,20180227
2695,603682.SH,603682,锦和商管,上海,房产服务,主板,20200421
2696,603683.SH,603683,晶华新材,上海,化工原料,主板,20171020
2697,603685.SH,603685,晨丰科技,浙江,电气设备,主板,20171127
2698,603687.SH,603687,大胜达,浙江,广告包装,主板,20190726
2699,603688.SH,603688,石英股份,江苏,矿物制品,主板,20141031
2700,603689.SH,603689,皖天然气,安徽,供气供热,主板,20170110
2701,603693.SH,603693,江苏新能,江苏,新型电力,主板,20180703
2702,603696.SH,603696,安记食品,福建,食品,主板,20151209
2703,603697.SH,603697,有友食品,重庆,食品,主板,20190508
2704,603698.SH,603698,航天工程,北京,专用机械,主板,20150128
2705,603699.SH,603699,纽威股份,江苏,机械基件,主板,20140117
2706,603700.SH,603700,宁水集团,浙江,电器仪表,主板,20190122
2707,603701.SH,603701,德宏股份,浙江,汽车配件,主板,20160412
2708,603703.SH,603703,盛洋科技,浙江,通信设备,主板,20150423
2709,603706.SH,603706,东方环宇,新疆,供气供热,主板,20180709
2710,603709.SH,603709,中源家居,浙江,家居用品,主板,20180208
2711,603711.SH,603711,香飘飘,浙江,软饮料,主板,20171130
2712,603716.SH,603716,塞力医疗,湖北,医药商业,主板,20161031
2713,603717.SH,603717,天域生态,重庆,环境保护,主板,20170327
2714,603718.SH,603718,海利生物,上海,农业综合,主板,20150515
2715,603719.SH,603719,良品铺子,湖北,食品,主板,20200224
2716,603721.SH,603721,中广天择,湖南,影视音像,主板,20170811
2717,603722.SH,603722,阿科力,江苏,化工原料,主板,20171025
2718,603725.SH,603725,天安新材,广东,塑料,主板,20170906
2719,603726.SH,603726,朗迪集团,浙江,家用电器,主板,20160421
2720,603727.SH,603727,博迈科,天津,石油开采,主板,20161122
2721,603729.SH,603729,龙韵股份,上海,广告包装,主板,20150324
2722,603739.SH,603739,蔚蓝生物,山东,农业综合,主板,20190116
2723,603755.SH,603755,日辰股份,山东,食品,主板,20190828
2724,603757.SH,603757,大元泵业,浙江,机械基件,主板,20170711
2725,603758.SH,603758,秦安股份,重庆,汽车配件,主板,20170517
2726,603759.SH,603759,海天股份,四川,水务,主板,20210326
2727,603766.SH,603766,隆鑫通用,重庆,摩托车,主板,20120810
2728,603767.SH,603767,中马传动,浙江,汽车配件,主板,20170613
2729,603768.SH,603768,常青股份,安徽,汽车配件,主板,20170324
2730,603773.SH,603773,沃格光电,江西,元器件,主板,20180417
2731,603776.SH,603776,永安行,江苏,公共交通,主板,20170817
2732,603777.SH,603777,来伊份,上海,食品,主板,20161012
2733,603778.SH,603778,乾景园林,北京,建筑工程,主板,20151231
2734,603779.SH,603779,威龙股份,山东,红黄酒,主板,20160516
2735,603787.SH,603787,新日股份,江苏,摩托车,主板,20170427
2736,603788.SH,603788,宁波高发,浙江,汽车配件,主板,20150120
2737,603789.SH,603789,星光农机,浙江,农用机械,主板,20150427
2738,603790.SH,603790,雅运股份,上海,染料涂料,主板,20180912
2739,603797.SH,603797,联泰环保,广东,环境保护,主板,20170413
2740,603798.SH,603798,康普顿,山东,石油加工,主板,20160406
2741,603800.SH,603800,道森股份,江苏,专用机械,主板,20151210
2742,603803.SH,603803,瑞斯康达,北京,通信设备,主板,20170420
2743,603808.SH,603808,歌力思,深圳,服饰,主板,20150422
2744,603809.SH,603809,豪能股份,四川,汽车配件,主板,20171128
2745,603810.SH,603810,丰山集团,江苏,农药化肥,主板,20180917
2746,603811.SH,603811,诚意药业,浙江,化学制药,主板,20170315
2747,603813.SH,603813,原尚股份,广东,仓储物流,主板,20170918
2748,603815.SH,603815,交建股份,安徽,建筑工程,主板,20191021
2749,603817.SH,603817,海峡环保,福建,环境保护,主板,20170220
2750,603818.SH,603818,曲美家居,北京,家居用品,主板,20150422
2751,603819.SH,603819,神力股份,江苏,电气设备,主板,20161125
2752,603822.SH,603822,嘉澳环保,浙江,化工原料,主板,20160428
2753,603823.SH,603823,百合花,浙江,染料涂料,主板,20161220
2754,603825.SH,603825,华扬联众,北京,互联网,主板,20170802
2755,603826.SH,603826,坤彩科技,福建,染料涂料,主板,20170414
2756,603828.SH,603828,柯利达,江苏,装修装饰,主板,20150226
2757,603829.SH,603829,洛凯股份,江苏,电气设备,主板,20171017
2758,603836.SH,603836,海程邦达,山东,仓储物流,主板,20210526
2759,603838.SH,603838,四通股份,广东,家居用品,主板,20150701
2760,603839.SH,603839,安正时尚,浙江,服饰,主板,20170214
2761,603843.SH,603843,正平股份,青海,建筑工程,主板,20160905
2762,603848.SH,603848,好太太,广东,家居用品,主板,20171201
2763,603855.SH,603855,华荣股份,上海,专用机械,主板,20170524
2764,603856.SH,603856,东宏股份,山东,塑料,主板,20171106
2765,603859.SH,603859,能科科技,北京,专用机械,主板,20161021
2766,603860.SH,603860,中公高科,北京,建筑工程,主板,20170802
2767,603861.SH,603861,白云电器,广东,电气设备,主板,20160322
2768,603863.SH,603863,松炀资源,广东,造纸,主板,20190621
2769,603867.SH,603867,新化股份,浙江,化工原料,主板,20190627
2770,603869.SH,603869,新智认知,广西,软件服务,主板,20150326
2771,603871.SH,603871,嘉友国际,北京,仓储物流,主板,20180206
2772,603876.SH,603876,鼎胜新材,江苏,铝,主板,20180418
2773,603878.SH,603878,武进不锈,江苏,钢加工,主板,20161219
2774,603879.SH,603879,永悦科技,福建,化工原料,主板,20170614
2775,603880.SH,603880,南卫股份,江苏,医疗保健,主板,20170807
2776,603886.SH,603886,元祖股份,上海,食品,主板,20161228
2777,603887.SH,603887,城地香江,上海,软件服务,主板,20161010
2778,603889.SH,603889,新澳股份,浙江,纺织,主板,20141231
2779,603890.SH,603890,春秋电子,江苏,元器件,主板,20171212
2780,603895.SH,603895,天永智能,上海,专用机械,主板,20180122
2781,603896.SH,603896,寿仙谷,浙江,中成药,主板,20170510
2782,603897.SH,603897,长城科技,浙江,电气设备,主板,20180410
2783,603898.SH,603898,好莱客,广东,家居用品,主板,20150217
2784,603900.SH,603900,莱绅通灵,江苏,服饰,主板,20161123
2785,603901.SH,603901,永创智能,浙江,专用机械,主板,20150529
2786,603903.SH,603903,中持股份,北京,环境保护,主板,20170314
2787,603908.SH,603908,牧高笛,浙江,纺织,主板,20170307
2788,603909.SH,603909,建发合诚,福建,建筑工程,主板,20160628
2789,603912.SH,603912,佳力图,江苏,专用机械,主板,20171101
2790,603917.SH,603917,合力科技,浙江,汽车配件,主板,20171204
2791,603918.SH,603918,金桥信息,上海,软件服务,主板,20150528
2792,603922.SH,603922,金鸿顺,江苏,汽车配件,主板,20171023
2793,603926.SH,603926,铁流股份,浙江,汽车配件,主板,20170510
2794,603928.SH,603928,兴业股份,江苏,化工原料,主板,20161212
2795,603929.SH,603929,亚翔集成,江苏,装修装饰,主板,20161230
2796,603931.SH,603931,格林达,浙江,化工原料,主板,20200819
2797,603933.SH,603933,睿能科技,福建,元器件,主板,20170706
2798,603936.SH,603936,博敏电子,广东,元器件,主板,20151209
2799,603937.SH,603937,丽岛新材,江苏,铝,主板,20171102
2800,603938.SH,603938,三孚股份,河北,化工原料,主板,20170628
2801,603948.SH,603948,建业股份,浙江,化工原料,主板,20200302
2802,603949.SH,603949,雪龙集团,浙江,汽车配件,主板,20200310
2803,603950.SH,603950,长源东谷,湖北,汽车配件,主板,20200526
2804,603955.SH,603955,大千生态,江苏,环境保护,主板,20170310
2805,603958.SH,603958,哈森股份,江苏,服饰,主板,20160629
2806,603959.SH,603959,百利科技,湖南,建筑工程,主板,20160517
2807,603960.SH,603960,克来机电,上海,汽车配件,主板,20170314
2808,603963.SH,603963,大理药业,云南,中成药,主板,20170922
2809,603966.SH,603966,法兰泰克,江苏,机械基件,主板,20170125
2810,603967.SH,603967,中创物流,山东,仓储物流,主板,20190429
2811,603968.SH,603968,醋化股份,江苏,化工原料,主板,20150518
2812,603969.SH,603969,银龙股份,天津,其他建材,主板,20150227
2813,603970.SH,603970,中农立华,北京,农药化肥,主板,20171116
2814,603976.SH,603976,正川股份,重庆,医疗保健,主板,20170822
2815,603977.SH,603977,国泰集团,江西,化工原料,主板,20161111
2816,603978.SH,603978,深圳新星,深圳,小金属,主板,20170807
2817,603979.SH,603979,金诚信,北京,建筑工程,主板,20150630
2818,603980.SH,603980,吉华集团,浙江,染料涂料,主板,20170615
2819,603983.SH,603983,丸美股份,广东,日用化工,主板,20190725
2820,603987.SH,603987,康德莱,上海,医疗保健,主板,20161121
2821,603988.SH,603988,中电电机,江苏,电气设备,主板,20141104
2822,603990.SH,603990,麦迪科技,江苏,软件服务,主板,20161208
2823,603991.SH,603991,至正股份,深圳,塑料,主板,20170308
2824,603992.SH,603992,松霖科技,福建,家居用品,主板,20190826
2825,603995.SH,603995,甬金股份,浙江,特种钢,主板,20191224
2826,603997.SH,603997,继峰股份,浙江,汽车配件,主板,20150302
2827,603998.SH,603998,方盛制药,湖南,中成药,主板,20141205
2828,603999.SH,603999,读者传媒,甘肃,出版业,主板,20151210
2829,605001.SH,605001,威奥股份,山东,运输设备,主板,20200522
2830,605003.SH,605003,众望布艺,浙江,纺织,主板,20200908
2831,605005.SH,605005,合兴股份,浙江,汽车配件,主板,20210119
2832,605006.SH,605006,山东玻纤,山东,玻璃,主板,20200903
2833,605007.SH,605007,五洲特纸,浙江,造纸,主板,20201110
2834,605008.SH,605008,长鸿高科,浙江,橡胶,主板,20200821
2835,605011.SH,605011,杭州热电,浙江,供气供热,主板,20210630
2836,605016.SH,605016,百龙创园,山东,食品,主板,20210421
2837,605018.SH,605018,长华集团,浙江,汽车配件,主板,20200929
2838,605020.SH,605020,永和股份,浙江,化工原料,主板,20210709
2839,605028.SH,605028,世茂能源,浙江,供气供热,主板,20210712
2840,605033.SH,605033,美邦股份,陕西,农药化肥,主板,20210916
2841,605050.SH,605050,福然德,上海,仓储物流,主板,20200924
2842,605055.SH,605055,迎丰股份,浙江,纺织,主板,20210129
2843,605056.SH,605056,咸亨国际,浙江,电器仪表,主板,20210720
2844,605058.SH,605058,澳弘电子,江苏,元器件,主板,20201021
2845,605060.SH,605060,联德股份,浙江,机械基件,主板,20210301
2846,605066.SH,605066,天正电气,浙江,电气设备,主板,20200807
2847,605068.SH,605068,明新旭腾,浙江,汽车配件,主板,20201123
2848,605069.SH,605069,正和生态,北京,环境保护,主板,20210816
2849,605077.SH,605077,华康股份,浙江,食品,主板,20210209
2850,605080.SH,605080,浙江自然,浙江,纺织,主板,20210506
2851,605081.SH,605081,太和水,上海,环境保护,主板,20210209
2852,605086.SH,605086,龙高股份,福建,矿物制品,主板,20210416
2853,605088.SH,605088,冠盛股份,浙江,汽车配件,主板,20200817
2854,605098.SH,605098,行动教育,上海,文教休闲,主板,20210421
2855,605100.SH,605100,华丰股份,山东,机械基件,主板,20200811
2856,605108.SH,605108,同庆楼,安徽,酒店餐饮,主板,20200716
2857,605116.SH,605116,奥锐特,浙江,化学制药,主板,20200921
2858,605118.SH,605118,力鼎光电,福建,元器件,主板,20200730
2859,605122.SH,605122,四方新材,重庆,水泥,主板,20210310
2860,605123.SH,605123,派克新材,江苏,航空,主板,20200825
2861,605128.SH,605128,上海沿浦,上海,汽车配件,主板,20200915
2862,605133.SH,605133,嵘泰股份,江苏,汽车配件,主板,20210224
2863,605138.SH,605138,盛泰集团,浙江,服饰,主板,20211027
2864,605151.SH,605151,西上海,上海,汽车配件,主板,20201215
2865,605155.SH,605155,西大门,浙江,家居用品,主板,20201231
2866,605158.SH,605158,华达新材,浙江,钢加工,主板,20200805
2867,605162.SH,605162,新中港,浙江,供气供热,主板,20210707
2868,605166.SH,605166,聚合顺,浙江,化纤,主板,20200618
2869,605167.SH,605167,利柏特,江苏,建筑工程,主板,20210726
2870,605169.SH,605169,洪通燃气,新疆,供气供热,主板,20201030
2871,605177.SH,605177,东亚药业,浙江,化学制药,主板,20201125
2872,605178.SH,605178,时空科技,北京,装修装饰,主板,20200821
2873,605179.SH,605179,一鸣食品,浙江,乳制品,主板,20201228
2874,605180.SH,605180,华生科技,浙江,纺织,主板,20210430
2875,605183.SH,605183,确成股份,江苏,化工原料,主板,20201207
2876,605186.SH,605186,健麾信息,上海,医疗保健,主板,20201222
2877,605188.SH,605188,国光连锁,江西,超市连锁,主板,20200728
2878,605189.SH,605189,富春染织,安徽,纺织,主板,20210528
2879,605196.SH,605196,华通线缆,河北,电气设备,主板,20210511
2880,605208.SH,605208,永茂泰,上海,铝,主板,20210308
2881,605218.SH,605218,伟时电子,江苏,元器件,主板,20200928
2882,605228.SH,605228,神通科技,浙江,汽车配件,主板,20210120
2883,605255.SH,605255,天普股份,浙江,汽车配件,主板,20200825
2884,605258.SH,605258,协和电子,江苏,元器件,主板,20201203
2885,605259.SH,605259,绿田机械,浙江,农用机械,主板,20210615
2886,605266.SH,605266,健之佳,云南,医药商业,主板,20201201
2887,605268.SH,605268,王力安防,浙江,家居用品,主板,20210224
2888,605277.SH,605277,新亚电子,浙江,元器件,主板,20210106
2889,605286.SH,605286,同力日升,江苏,运输设备,主板,20210322
2890,605287.SH,605287,德才股份,山东,装修装饰,主板,20210706
2891,605288.SH,605288,凯迪股份,江苏,电气设备,主板,20200601
2892,605289.SH,605289,罗曼股份,上海,建筑工程,主板,20210426
2893,605298.SH,605298,必得科技,江苏,运输设备,主板,20210301
2894,605299.SH,605299,舒华体育,福建,文教休闲,主板,20201215
2895,605300.SH,605300,佳禾食品,江苏,乳制品,主板,20210430
2896,605303.SH,605303,园林股份,浙江,建筑工程,主板,20210301
2897,605305.SH,605305,中际联合,北京,专用机械,主板,20210506
2898,605318.SH,605318,法狮龙,浙江,其他建材,主板,20200803
2899,605319.SH,605319,无锡振华,江苏,汽车配件,主板,20210607
2900,605333.SH,605333,沪光股份,江苏,汽车配件,主板,20200818
2901,605336.SH,605336,帅丰电器,浙江,家用电器,主板,20201019
2902,605338.SH,605338,巴比食品,上海,食品,主板,20201012
2903,605339.SH,605339,南侨食品,上海,食品,主板,20210518
2904,605365.SH,605365,立达信,福建,家用电器,主板,20210720
2905,605366.SH,605366,宏柏新材,江西,化工原料,主板,20200812
2906,605368.SH,605368,蓝天燃气,河南,供气供热,主板,20210129
2907,605369.SH,605369,拱东医疗,浙江,医疗保健,主板,20200916
2908,605377.SH,605377,华旺科技,浙江,造纸,主板,20201228
2909,605378.SH,605378,野马电池,浙江,电气设备,主板,20210412
2910,605388.SH,605388,均瑶健康,湖北,乳制品,主板,20200818
2911,605389.SH,605389,长龄液压,江苏,机械基件,主板,20210322
2912,605398.SH,605398,新炬网络,上海,软件服务,主板,20210121
2913,605399.SH,605399,晨光新材,江西,化工原料,主板,20200804
2914,605488.SH,605488,福莱新材,浙江,塑料,主板,20210513
2915,605500.SH,605500,森林包装,浙江,造纸,主板,20201222
2916,605507.SH,605507,国邦医药,浙江,化学制药,主板,20210802
2917,605555.SH,605555,德昌股份,浙江,家用电器,主板,20211021
2918,605566.SH,605566,福莱蒽特,浙江,染料涂料,主板,20211025
2919,605567.SH,605567,春雪食品,山东,食品,主板,20211013
2920,605577.SH,605577,龙版传媒,黑龙江,出版业,主板,20210824
2921,605580.SH,605580,恒盛能源,浙江,供气供热,主板,20210819
2922,605588.SH,605588,冠石科技,江苏,半导体,主板,20210812
2923,605589.SH,605589,圣泉集团,山东,化工原料,主板,20210810
2924,605598.SH,605598,上海港湾,上海,建筑工程,主板,20210917
2925,605599.SH,605599,菜百股份,北京,黄金,主板,20210909
2926,688001.SH,688001,华兴源创,江苏,专用机械,科创板,20190722
2927,688003.SH,688003,天准科技,江苏,专用机械,科创板,20190722
2928,688004.SH,688004,博汇科技,北京,软件服务,科创板,20200612
2929,688007.SH,688007,光峰科技,深圳,元器件,科创板,20190722
2930,688010.SH,688010,福光股份,福建,元器件,科创板,20190722
2931,688011.SH,688011,新光光电,黑龙江,元器件,科创板,20190722
2932,688013.SH,688013,天臣医疗,江苏,医疗保健,科创板,20200928
2933,688015.SH,688015,交控科技,北京,运输设备,科创板,20190722
2934,688017.SH,688017,绿的谐波,江苏,机械基件,科创板,20200828
2935,688018.SH,688018,乐鑫科技,上海,半导体,科创板,20190722
2936,688020.SH,688020,方邦股份,广东,元器件,科创板,20190722
2937,688021.SH,688021,奥福环保,山东,环境保护,科创板,20191106
2938,688022.SH,688022,瀚川智能,江苏,专用机械,科创板,20190722
2939,688023.SH,688023,安恒信息,浙江,软件服务,科创板,20191105
2940,688025.SH,688025,杰普特,深圳,专用机械,科创板,20191031
2941,688027.SH,688027,国盾量子,安徽,通信设备,科创板,20200709
2942,688028.SH,688028,沃尔德,北京,机械基件,科创板,20190722
2943,688029.SH,688029,南微医学,江苏,医疗保健,科创板,20190722
2944,688030.SH,688030,山石网科,江苏,软件服务,科创板,20190930
2945,688031.SH,688031,星环科技-U,上海,软件服务,科创板,20221018
2946,688032.SH,688032,禾迈股份,浙江,电气设备,科创板,20211220
2947,688033.SH,688033,天宜上佳,北京,运输设备,科创板,20190722
2948,688035.SH,688035,德邦科技,山东,半导体,科创板,20220919
2949,688037.SH,688037,芯源微,辽宁,半导体,科创板,20191216
